timestamp_sec,x,y,z,qx,qy,qz,qw
1785318226.967608,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318226.9776685,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318226.9826572,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318226.9926505,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.0226617,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.0276093,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.0326595,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.0376809,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.0426524,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.057672,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.0776439,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.0826273,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.107584,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.1376367,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.1426446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.1476076,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.1526458,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.1576521,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.1626604,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.167611,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2176995,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2226527,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2376378,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2426672,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2476022,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2526515,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2576497,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2626426,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2675922,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.272649,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.277652,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.282628,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.2875865,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.297638,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3075852,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3176467,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3226569,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3376353,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3476045,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3526618,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3576543,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.3675957,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.372639,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.4326537,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.4427161,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.4476154,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.452633,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.4576633,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.4626458,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.467606,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.4726493,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.497659,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.5776463,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.5876465,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.617635,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.622668,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.6326413,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.6426404,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.652692,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.657651,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.6626396,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.6726377,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.6776533,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.687606,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.692657,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.6976523,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7176516,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7226913,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7276077,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.737637,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.742652,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7476163,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7526524,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7576444,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7675953,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7776432,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7876048,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7926567,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.7976525,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.8075967,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.822675,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.8326619,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.847618,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.852648,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.857658,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.8626263,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.8676052,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.8726473,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.8776479,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.8875897,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.947596,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.9526417,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.9576392,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.9626384,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.9776382,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.9876153,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.992633,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318227.997642,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0026567,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0075998,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0176694,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0276055,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0326426,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.037638,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.052657,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0776532,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0876036,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.0926137,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.1075954,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785318228.1126513,0.0,0.0,0.75,0.0,0.0,0.0,1.0
