timestamp_sec,x,y,z,qx,qy,qz,qw
1785313869.3473961,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.352446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.3574648,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.3625042,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.367437,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.3774478,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.382441,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.4073992,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.412442,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.4174418,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.422445,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.4274325,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.432464,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.4374511,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.4424524,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.4524612,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.542445,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.5524495,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.5724418,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.5774398,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.5924587,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.5974562,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.6024537,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.6074135,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.612459,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.617454,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.6224828,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.6324525,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.637447,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.6424618,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.6473975,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.6524434,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.662437,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.697461,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.7124453,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.7224472,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.7274232,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.7324526,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.747391,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.752457,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.7824423,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.8024511,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.8274224,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.8374794,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.842449,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.8473995,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.8524525,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.862444,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.8674004,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.952441,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313869.9624755,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0324552,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0424485,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0473924,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.05244,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0574405,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.067395,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0724435,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0774398,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0824554,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0874023,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0924568,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.0974383,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.107398,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.1124592,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.1174579,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.1274018,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.1324604,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.1374478,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.1424694,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.2524483,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.4524488,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.5974755,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6024635,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6074858,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6174812,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6224642,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6274056,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6324573,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6374638,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6424608,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.6574411,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.7324488,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.7374678,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.7424572,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.7574408,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.762463,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.7674391,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.7724535,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.8273973,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.8324733,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.837465,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.842466,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.8524473,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.8574445,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.8774629,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.897456,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9024563,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9074652,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9124465,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9174547,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9324808,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9374592,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9424684,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.947407,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.952447,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9624646,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9774446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313870.9824731,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0124674,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0274155,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0324736,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0374463,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.042465,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0474093,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0524526,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0574422,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0624423,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.077452,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0824625,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.0874188,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.09246,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.097458,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.1024556,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.1073887,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.112446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.117441,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.1224556,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.1624866,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.167404,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.1774528,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.1824512,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.1924672,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.2224398,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.237451,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.2424674,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.247403,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.262441,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.3224912,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.372433,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.4524524,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.4674242,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.472468,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.482451,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.5374615,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.5624475,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.767407,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.7774646,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.8974385,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.937468,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.942467,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.9574616,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.962443,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.9673934,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313871.9774482,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0124784,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0224419,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.027406,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0374408,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0474129,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0524485,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0574448,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.062441,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.067397,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0774426,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.0874026,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.1324446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.1374915,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.142479,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.147408,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.1624408,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.16739,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.177432,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.182446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.1873944,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.1924396,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2174451,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2224581,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2324584,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2374554,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2474225,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.252454,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.257468,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2624435,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2673943,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.272474,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.2774596,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3174427,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3224614,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3324435,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3374395,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.342451,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3473942,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3524642,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3574493,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3624434,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3673918,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.3724554,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.387437,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4024398,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4124486,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4324522,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4474053,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.452449,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4624426,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4673913,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4724548,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4774294,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.4824429,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.5074022,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.5124552,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.517467,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.5324426,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.5374393,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.5474772,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.5525212,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.5674164,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.582453,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6024647,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6124785,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6175086,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6224678,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6424708,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.647473,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6524987,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6674054,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.672491,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.6774585,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.682449,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.687449,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.707403,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.7124484,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.722484,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.7424684,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.747446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.7524793,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.7624812,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.7674248,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.7824504,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.792446,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.7974439,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.8024378,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.8073938,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.81244,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.8174424,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.8224542,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.8274536,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313872.842466,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.0374641,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.0424607,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.0474522,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.0574949,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.0674198,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.0724573,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.0824964,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.087465,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.132445,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1474202,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1524572,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1574447,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1673923,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1724472,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1824682,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1874983,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.1974592,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.2024555,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.2074027,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.2374425,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.2474046,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.2574532,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.272443,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.2824476,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.3224492,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.332443,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.3624542,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.6374376,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.652458,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.6574645,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.6624706,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.6673977,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.6774535,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.747417,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.757456,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.76245,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.8224597,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.837456,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.8424428,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.8474069,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.9774678,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313873.9974582,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.0174787,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.0224707,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.0273962,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.037457,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1074076,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1124613,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1224525,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.127411,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.147418,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1574538,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.162451,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.167406,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1724517,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1774464,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1824653,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.1924646,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2024555,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2124586,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.222454,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2324624,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.23744,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2424557,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2474422,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2524676,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2574275,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2724588,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.277457,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.282467,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785313874.2874138,0.0,0.0,0.75,0.0,0.0,0.0,1.0
